-0.964339 , 0.395371 , 1 
-1.154082 , 0.221972 , 1 
-0.633277 , -0.237584 , 1 
-1.379925 , 0.345657 , 1 
-0.946607 , -0.088954 , 1 
-1.474046 , -0.160412 , 1 
-0.988981 , -0.089134 , 1 
-1.276751 , -0.097490 , 1 
-0.753286 , -0.585743 , 1 
-1.107633 , 0.434427 , 1 
-0.983496 , 0.018842 , 1 
-0.536188 , -0.549844 , 1 
-1.212671 , 0.057460 , 1 
-1.102007 , 0.068711 , 1 
-0.474392 , -0.309342 , 1 
-1.178766 , -0.058324 , 1 
-1.062209 , -0.119018 , 1 
-1.676921 , 0.591957 , 1 
-0.500155 , -0.060223 , 1 
-0.904704 , -0.008380 , 1 
-0.766849 , 0.192958 , 1 
-0.463685 , 0.341871 , 1 
-0.671804 , -0.416179 , 1 
-1.328311 , 0.082857 , 1 
-1.324298 , -0.090500 , 1 
-0.498179 , 0.093335 , 1 
-1.010266 , 0.059230 , 1 
-1.317226 , 0.423586 , 1 
-0.706417 , 0.234529 , 1 
-0.812465 , 0.024375 , 1 
-0.931239 , -0.491825 , 1 
-0.955989 , -0.657829 , 1 
-1.163325 , -0.066542 , 1 
-1.031144 , 0.240292 , 1 
-0.813683 , -0.260167 , 1 
-1.215149 , -0.133681 , 1 
-0.293451 , 0.079794 , 1 
-1.205000 , -0.434339 , 1 
-0.925126 , -0.097043 , 1 
-1.488687 , 0.056619 , 1 
-0.941930 , -0.050438 , 1 
-0.410302 , 0.144680 , 1 
-0.793564 , 0.226117 , 1 
-1.227410 , 0.387130 , 1 
-0.905453 , 0.137720 , 1 
-1.276146 , -0.403248 , 1 
-1.147743 , -0.248256 , 1 
-0.636473 , 0.163102 , 1 
-0.967562 , 0.109706 , 1 
-0.983786 , -0.395557 , 1 
0.838847 , 0.236110 , -1 
0.690205 , -0.567819 , -1 
0.928197 , -0.425700 , -1 
1.218477 , 0.486874 , -1 
1.384057 , -0.122004 , -1 
0.668873 , 0.278297 , -1 
0.742696 , -0.414683 , -1 
1.543094 , -0.572112 , -1 
1.027669 , -0.110919 , -1 
0.823405 , 0.223796 , -1 
1.013774 , -0.251463 , -1 
0.974278 , -0.125330 , -1 
1.225799 , -0.138866 , -1 
1.254042 , -0.184105 , -1 
1.212240 , -0.020030 , -1 
1.177872 , 0.505994 , -1 
1.131397 , 0.132959 , -1 
0.783561 , -0.004244 , -1 
1.027282 , -0.069056 , -1 
0.735142 , 0.339916 , -1 
0.910418 , 0.448403 , -1 
1.007199 , -0.386836 , -1 
0.642582 , 0.031780 , -1 
1.331887 , 0.369446 , -1 
0.861834 , -0.051354 , -1 
0.617258 , 0.099055 , -1 
0.856829 , -0.364454 , -1 
0.240103 , -0.055254 , -1 
0.509136 , 0.111908 , -1 
1.037048 , -0.104462 , -1 
1.307267 , 0.011177 , -1 
1.251301 , -0.454386 , -1 
1.059969 , -0.239372 , -1 
1.097474 , -0.252061 , -1 
1.247824 , 0.290768 , -1 
0.678428 , -0.486106 , -1 
0.871171 , -0.251694 , -1 
0.930563 , 0.273076 , -1 
1.247579 , -0.445051 , -1 
1.228505 , 0.391423 , -1 
0.903740 , -0.291901 , -1 
0.898076 , 0.232182 , -1 
0.393053 , -0.045522 , -1 
1.016050 , 0.473807 , -1 
1.146743 , -0.404289 , -1 
1.342331 , 0.444581 , -1 
1.039805 , -0.046037 , -1 
0.831368 , 0.304711 , -1 
0.836525 , -0.235179 , -1 
0.696016 , 0.431524 , -1 
